timestamp_epoch,timestamp_data_hora,seq,byte_hex,byte_bin_msb,byte_bin_lsb_temporal,uart_frame_reconstruido
1776104121.701804,13/04/2026 15:15:21,332,18,00011000,00011000,0 00011000 1
1776104121.701846,13/04/2026 15:15:21,333,E0,11100000,00000111,0 00000111 1
1776104121.701890,13/04/2026 15:15:21,334,18,00011000,00011000,0 00011000 1
1776104121.701932,13/04/2026 15:15:21,335,E0,11100000,00000111,0 00000111 1
1776104121.701973,13/04/2026 15:15:21,336,98,10011000,00011001,0 00011001 1
1776104121.710434,13/04/2026 15:15:21,337,1E,00011110,01111000,0 01111000 1
1776104121.710586,13/04/2026 15:15:21,338,18,00011000,00011000,0 00011000 1
1776104121.710676,13/04/2026 15:15:21,339,06,00000110,01100000,0 01100000 1
1776104121.710752,13/04/2026 15:15:21,340,FE,11111110,01111111,0 01111111 1
1776104131.721647,13/04/2026 15:15:31,341,00,00000000,00000000,0 00000000 1
1776104131.721810,13/04/2026 15:15:31,342,18,00011000,00011000,0 00011000 1
1776104131.721865,13/04/2026 15:15:31,343,E0,11100000,00000111,0 00000111 1
1776104131.721914,13/04/2026 15:15:31,344,18,00011000,00011000,0 00011000 1
1776104131.721958,13/04/2026 15:15:31,345,E0,11100000,00000111,0 00000111 1
1776104131.722001,13/04/2026 15:15:31,346,98,10011000,00011001,0 00011001 1
1776104131.722044,13/04/2026 15:15:31,347,E0,11100000,00000111,0 00000111 1
1776104131.722085,13/04/2026 15:15:31,348,98,10011000,00011001,0 00011001 1
1776104131.722128,13/04/2026 15:15:31,349,E0,11100000,00000111,0 00000111 1
1776104131.722172,13/04/2026 15:15:31,350,18,00011000,00011000,0 00011000 1
1776104131.722218,13/04/2026 15:15:31,351,E0,11100000,00000111,0 00000111 1
1776104131.722260,13/04/2026 15:15:31,352,18,00011000,00011000,0 00011000 1
1776104131.722303,13/04/2026 15:15:31,353,E0,11100000,00000111,0 00000111 1
1776104131.722346,13/04/2026 15:15:31,354,18,00011000,00011000,0 00011000 1
1776104131.722388,13/04/2026 15:15:31,355,E0,11100000,00000111,0 00000111 1
1776104131.722430,13/04/2026 15:15:31,356,98,10011000,00011001,0 00011001 1
1776104131.730903,13/04/2026 15:15:31,357,1E,00011110,01111000,0 01111000 1
1776104131.731051,13/04/2026 15:15:31,358,18,00011000,00011000,0 00011000 1
1776104131.731139,13/04/2026 15:15:31,359,06,00000110,01100000,0 01100000 1
1776104131.731217,13/04/2026 15:15:31,360,FE,11111110,01111111,0 01111111 1
1776104141.742092,13/04/2026 15:15:41,361,00,00000000,00000000,0 00000000 1
1776104141.742254,13/04/2026 15:15:41,362,18,00011000,00011000,0 00011000 1
1776104141.742311,13/04/2026 15:15:41,363,E0,11100000,00000111,0 00000111 1
1776104141.742360,13/04/2026 15:15:41,364,18,00011000,00011000,0 00011000 1
1776104141.742404,13/04/2026 15:15:41,365,E0,11100000,00000111,0 00000111 1
1776104141.742445,13/04/2026 15:15:41,366,98,10011000,00011001,0 00011001 1
1776104141.742488,13/04/2026 15:15:41,367,E0,11100000,00000111,0 00000111 1
1776104141.742528,13/04/2026 15:15:41,368,98,10011000,00011001,0 00011001 1
1776104141.742569,13/04/2026 15:15:41,369,E0,11100000,00000111,0 00000111 1
1776104141.742612,13/04/2026 15:15:41,370,18,00011000,00011000,0 00011000 1
1776104141.742656,13/04/2026 15:15:41,371,E0,11100000,00000111,0 00000111 1
1776104141.742698,13/04/2026 15:15:41,372,18,00011000,00011000,0 00011000 1
1776104141.742739,13/04/2026 15:15:41,373,E0,11100000,00000111,0 00000111 1
1776104141.742787,13/04/2026 15:15:41,374,18,00011000,00011000,0 00011000 1
1776104141.742827,13/04/2026 15:15:41,375,E0,11100000,00000111,0 00000111 1
1776104141.742868,13/04/2026 15:15:41,376,98,10011000,00011001,0 00011001 1
1776104141.751328,13/04/2026 15:15:41,377,1E,00011110,01111000,0 01111000 1
1776104141.751467,13/04/2026 15:15:41,378,18,00011000,00011000,0 00011000 1
1776104141.751563,13/04/2026 15:15:41,379,06,00000110,01100000,0 01100000 1
1776104141.751637,13/04/2026 15:15:41,380,FE,11111110,01111111,0 01111111 1
1776104151.762533,13/04/2026 15:15:51,381,00,00000000,00000000,0 00000000 1
1776104151.762708,13/04/2026 15:15:51,382,18,00011000,00011000,0 00011000 1
1776104151.762780,13/04/2026 15:15:51,383,E0,11100000,00000111,0 00000111 1
1776104151.762844,13/04/2026 15:15:51,384,18,00011000,00011000,0 00011000 1
1776104151.762904,13/04/2026 15:15:51,385,E0,11100000,00000111,0 00000111 1
1776104151.762966,13/04/2026 15:15:51,386,98,10011000,00011001,0 00011001 1
1776104151.763028,13/04/2026 15:15:51,387,E0,11100000,00000111,0 00000111 1
1776104151.763096,13/04/2026 15:15:51,388,98,10011000,00011001,0 00011001 1
1776104151.763160,13/04/2026 15:15:51,389,E0,11100000,00000111,0 00000111 1
1776104151.763221,13/04/2026 15:15:51,390,18,00011000,00011000,0 00011000 1
1776104151.763283,13/04/2026 15:15:51,391,E0,11100000,00000111,0 00000111 1
1776104151.763347,13/04/2026 15:15:51,392,18,00011000,00011000,0 00011000 1
1776104151.763403,13/04/2026 15:15:51,393,E0,11100000,00000111,0 00000111 1
1776104151.763459,13/04/2026 15:15:51,394,18,00011000,00011000,0 00011000 1
1776104151.763512,13/04/2026 15:15:51,395,E0,11100000,00000111,0 00000111 1
1776104151.763562,13/04/2026 15:15:51,396,98,10011000,00011001,0 00011001 1
1776104151.771222,13/04/2026 15:15:51,397,1E,00011110,01111000,0 01111000 1
1776104151.771354,13/04/2026 15:15:51,398,18,00011000,00011000,0 00011000 1
1776104151.771436,13/04/2026 15:15:51,399,06,00000110,01100000,0 01100000 1
1776104151.771511,13/04/2026 15:15:51,400,FE,11111110,01111111,0 01111111 1
1776104161.782979,13/04/2026 15:16:01,401,00,00000000,00000000,0 00000000 1
1776104161.783144,13/04/2026 15:16:01,402,18,00011000,00011000,0 00011000 1
1776104161.783199,13/04/2026 15:16:01,403,E0,11100000,00000111,0 00000111 1
1776104161.783245,13/04/2026 15:16:01,404,18,00011000,00011000,0 00011000 1
1776104161.783290,13/04/2026 15:16:01,405,E0,11100000,00000111,0 00000111 1
1776104161.783334,13/04/2026 15:16:01,406,98,10011000,00011001,0 00011001 1
1776104161.783377,13/04/2026 15:16:01,407,E0,11100000,00000111,0 00000111 1
1776104161.783418,13/04/2026 15:16:01,408,98,10011000,00011001,0 00011001 1
1776104161.783461,13/04/2026 15:16:01,409,E0,11100000,00000111,0 00000111 1
1776104161.783505,13/04/2026 15:16:01,410,18,00011000,00011000,0 00011000 1
1776104161.783550,13/04/2026 15:16:01,411,E0,11100000,00000111,0 00000111 1
1776104161.783593,13/04/2026 15:16:01,412,18,00011000,00011000,0 00011000 1
1776104161.783634,13/04/2026 15:16:01,413,E0,11100000,00000111,0 00000111 1
1776104161.783675,13/04/2026 15:16:01,414,18,00011000,00011000,0 00011000 1
1776104161.783717,13/04/2026 15:16:01,415,E0,11100000,00000111,0 00000111 1
1776104161.783758,13/04/2026 15:16:01,416,98,10011000,00011001,0 00011001 1
1776104161.790646,13/04/2026 15:16:01,417,1E,00011110,01111000,0 01111000 1
1776104161.790774,13/04/2026 15:16:01,418,18,00011000,00011000,0 00011000 1
1776104161.790823,13/04/2026 15:16:01,419,06,00000110,01100000,0 01100000 1
1776104161.790869,13/04/2026 15:16:01,420,FE,11111110,01111111,0 01111111 1
1776104171.803418,13/04/2026 15:16:11,421,00,00000000,00000000,0 00000000 1
1776104171.803588,13/04/2026 15:16:11,422,18,00011000,00011000,0 00011000 1
1776104171.803645,13/04/2026 15:16:11,423,E0,11100000,00000111,0 00000111 1
1776104171.803694,13/04/2026 15:16:11,424,18,00011000,00011000,0 00011000 1
1776104171.803741,13/04/2026 15:16:11,425,E0,11100000,00000111,0 00000111 1
1776104171.803783,13/04/2026 15:16:11,426,98,10011000,00011001,0 00011001 1
1776104171.803874,13/04/2026 15:16:11,427,E0,11100000,00000111,0 00000111 1
1776104171.803928,13/04/2026 15:16:11,428,98,10011000,00011001,0 00011001 1
1776104171.803976,13/04/2026 15:16:11,429,E0,11100000,00000111,0 00000111 1
1776104171.804022,13/04/2026 15:16:11,430,18,00011000,00011000,0 00011000 1
1776104171.804067,13/04/2026 15:16:11,431,E0,11100000,00000111,0 00000111 1
1776104171.804112,13/04/2026 15:16:11,432,18,00011000,00011000,0 00011000 1
1776104171.804159,13/04/2026 15:16:11,433,E0,11100000,00000111,0 00000111 1
1776104171.804202,13/04/2026 15:16:11,434,18,00011000,00011000,0 00011000 1
1776104171.804242,13/04/2026 15:16:11,435,E0,11100000,00000111,0 00000111 1
1776104171.804288,13/04/2026 15:16:11,436,98,10011000,00011001,0 00011001 1
1776104171.811084,13/04/2026 15:16:11,437,1E,00011110,01111000,0 01111000 1
1776104171.811201,13/04/2026 15:16:11,438,18,00011000,00011000,0 00011000 1
1776104171.811253,13/04/2026 15:16:11,439,06,00000110,01100000,0 01100000 1
1776104171.811303,13/04/2026 15:16:11,440,FE,11111110,01111111,0 01111111 1
1776104181.823858,13/04/2026 15:16:21,441,00,00000000,00000000,0 00000000 1
1776104181.824020,13/04/2026 15:16:21,442,18,00011000,00011000,0 00011000 1
1776104181.824076,13/04/2026 15:16:21,443,E0,11100000,00000111,0 00000111 1
1776104181.824122,13/04/2026 15:16:21,444,18,00011000,00011000,0 00011000 1
1776104181.824166,13/04/2026 15:16:21,445,E0,11100000,00000111,0 00000111 1
1776104181.824208,13/04/2026 15:16:21,446,98,10011000,00011001,0 00011001 1
1776104181.824253,13/04/2026 15:16:21,447,E0,11100000,00000111,0 00000111 1
1776104181.824295,13/04/2026 15:16:21,448,98,10011000,00011001,0 00011001 1
1776104181.824336,13/04/2026 15:16:21,449,E0,11100000,00000111,0 00000111 1
1776104181.824381,13/04/2026 15:16:21,450,18,00011000,00011000,0 00011000 1
1776104181.824426,13/04/2026 15:16:21,451,E0,11100000,00000111,0 00000111 1
1776104181.824467,13/04/2026 15:16:21,452,18,00011000,00011000,0 00011000 1
1776104181.824511,13/04/2026 15:16:21,453,E0,11100000,00000111,0 00000111 1
1776104181.824554,13/04/2026 15:16:21,454,18,00011000,00011000,0 00011000 1
1776104181.824597,13/04/2026 15:16:21,455,E0,11100000,00000111,0 00000111 1
1776104181.824638,13/04/2026 15:16:21,456,98,10011000,00011001,0 00011001 1
1776104181.831534,13/04/2026 15:16:21,457,1E,00011110,01111000,0 01111000 1
1776104181.831661,13/04/2026 15:16:21,458,18,00011000,00011000,0 00011000 1
1776104181.831717,13/04/2026 15:16:21,459,06,00000110,01100000,0 01100000 1
1776104181.831771,13/04/2026 15:16:21,460,FE,11111110,01111111,0 01111111 1
1776104191.844292,13/04/2026 15:16:31,461,00,00000000,00000000,0 00000000 1
1776104191.844453,13/04/2026 15:16:31,462,18,00011000,00011000,0 00011000 1
1776104191.844508,13/04/2026 15:16:31,463,E0,11100000,00000111,0 00000111 1
1776104191.844558,13/04/2026 15:16:31,464,18,00011000,00011000,0 00011000 1
1776104191.844602,13/04/2026 15:16:31,465,E0,11100000,00000111,0 00000111 1
1776104191.844644,13/04/2026 15:16:31,466,98,10011000,00011001,0 00011001 1
1776104191.844686,13/04/2026 15:16:31,467,E0,11100000,00000111,0 00000111 1
1776104191.844728,13/04/2026 15:16:31,468,98,10011000,00011001,0 00011001 1
1776104191.844768,13/04/2026 15:16:31,469,E0,11100000,00000111,0 00000111 1
1776104191.844808,13/04/2026 15:16:31,470,18,00011000,00011000,0 00011000 1
1776104191.844853,13/04/2026 15:16:31,471,E0,11100000,00000111,0 00000111 1
1776104191.844897,13/04/2026 15:16:31,472,18,00011000,00011000,0 00011000 1
1776104191.844940,13/04/2026 15:16:31,473,E0,11100000,00000111,0 00000111 1
1776104191.844981,13/04/2026 15:16:31,474,18,00011000,00011000,0 00011000 1
1776104191.845024,13/04/2026 15:16:31,475,E0,11100000,00000111,0 00000111 1
1776104191.845064,13/04/2026 15:16:31,476,98,10011000,00011001,0 00011001 1
1776104191.853549,13/04/2026 15:16:31,477,1E,00011110,01111000,0 01111000 1
1776104191.853692,13/04/2026 15:16:31,478,18,00011000,00011000,0 00011000 1
1776104191.853781,13/04/2026 15:16:31,479,06,00000110,01100000,0 01100000 1
1776104191.853869,13/04/2026 15:16:31,480,FE,11111110,01111111,0 01111111 1
1776104201.864738,13/04/2026 15:16:41,481,00,00000000,00000000,0 00000000 1
1776104201.864903,13/04/2026 15:16:41,482,18,00011000,00011000,0 00011000 1
1776104201.864957,13/04/2026 15:16:41,483,E0,11100000,00000111,0 00000111 1
1776104201.865002,13/04/2026 15:16:41,484,18,00011000,00011000,0 00011000 1
1776104201.865047,13/04/2026 15:16:41,485,E0,11100000,00000111,0 00000111 1
1776104201.865088,13/04/2026 15:16:41,486,98,10011000,00011001,0 00011001 1
1776104201.865131,13/04/2026 15:16:41,487,E0,11100000,00000111,0 00000111 1
1776104201.865173,13/04/2026 15:16:41,488,98,10011000,00011001,0 00011001 1
1776104201.865214,13/04/2026 15:16:41,489,E0,11100000,00000111,0 00000111 1
1776104201.865256,13/04/2026 15:16:41,490,18,00011000,00011000,0 00011000 1
1776104201.865300,13/04/2026 15:16:41,491,E0,11100000,00000111,0 00000111 1
1776104201.865342,13/04/2026 15:16:41,492,18,00011000,00011000,0 00011000 1
1776104201.865384,13/04/2026 15:16:41,493,E0,11100000,00000111,0 00000111 1
1776104201.865425,13/04/2026 15:16:41,494,18,00011000,00011000,0 00011000 1
1776104201.865467,13/04/2026 15:16:41,495,E0,11100000,00000111,0 00000111 1
1776104201.865508,13/04/2026 15:16:41,496,98,10011000,00011001,0 00011001 1
1776104201.873984,13/04/2026 15:16:41,497,1E,00011110,01111000,0 01111000 1
1776104201.874122,13/04/2026 15:16:41,498,18,00011000,00011000,0 00011000 1
1776104201.874217,13/04/2026 15:16:41,499,06,00000110,01100000,0 01100000 1
1776104201.874295,13/04/2026 15:16:41,500,FE,11111110,01111111,0 01111111 1
1776104211.885177,13/04/2026 15:16:51,501,00,00000000,00000000,0 00000000 1
1776104211.885339,13/04/2026 15:16:51,502,18,00011000,00011000,0 00011000 1
1776104211.885397,13/04/2026 15:16:51,503,E0,11100000,00000111,0 00000111 1
1776104211.885445,13/04/2026 15:16:51,504,18,00011000,00011000,0 00011000 1
1776104211.885490,13/04/2026 15:16:51,505,E0,11100000,00000111,0 00000111 1
1776104211.885533,13/04/2026 15:16:51,506,98,10011000,00011001,0 00011001 1
1776104211.885576,13/04/2026 15:16:51,507,E0,11100000,00000111,0 00000111 1
1776104211.885617,13/04/2026 15:16:51,508,98,10011000,00011001,0 00011001 1
1776104211.885658,13/04/2026 15:16:51,509,E0,11100000,00000111,0 00000111 1
1776104211.885700,13/04/2026 15:16:51,510,18,00011000,00011000,0 00011000 1
1776104211.885743,13/04/2026 15:16:51,511,E0,11100000,00000111,0 00000111 1
1776104211.885785,13/04/2026 15:16:51,512,18,00011000,00011000,0 00011000 1
1776104211.885826,13/04/2026 15:16:51,513,E0,11100000,00000111,0 00000111 1
1776104211.885867,13/04/2026 15:16:51,514,18,00011000,00011000,0 00011000 1
1776104211.885910,13/04/2026 15:16:51,515,E0,11100000,00000111,0 00000111 1
1776104211.885952,13/04/2026 15:16:51,516,98,10011000,00011001,0 00011001 1
1776104211.894404,13/04/2026 15:16:51,517,1E,00011110,01111000,0 01111000 1
1776104211.894541,13/04/2026 15:16:51,518,18,00011000,00011000,0 00011000 1
1776104211.894627,13/04/2026 15:16:51,519,06,00000110,01100000,0 01100000 1
1776104211.894701,13/04/2026 15:16:51,520,FE,11111110,01111111,0 01111111 1
1776104221.905621,13/04/2026 15:17:01,521,00,00000000,00000000,0 00000000 1
1776104221.905780,13/04/2026 15:17:01,522,18,00011000,00011000,0 00011000 1
1776104221.905838,13/04/2026 15:17:01,523,E0,11100000,00000111,0 00000111 1
1776104221.905885,13/04/2026 15:17:01,524,18,00011000,00011000,0 00011000 1
1776104221.905932,13/04/2026 15:17:01,525,E0,11100000,00000111,0 00000111 1
1776104221.905976,13/04/2026 15:17:01,526,98,10011000,00011001,0 00011001 1
1776104221.906018,13/04/2026 15:17:01,527,E0,11100000,00000111,0 00000111 1
1776104221.906059,13/04/2026 15:17:01,528,98,10011000,00011001,0 00011001 1
1776104221.906100,13/04/2026 15:17:01,529,E0,11100000,00000111,0 00000111 1
1776104221.906140,13/04/2026 15:17:01,530,18,00011000,00011000,0 00011000 1
1776104221.906183,13/04/2026 15:17:01,531,E0,11100000,00000111,0 00000111 1
1776104221.906225,13/04/2026 15:17:01,532,18,00011000,00011000,0 00011000 1
1776104221.906271,13/04/2026 15:17:01,533,E0,11100000,00000111,0 00000111 1
1776104221.906311,13/04/2026 15:17:01,534,18,00011000,00011000,0 00011000 1
1776104221.906352,13/04/2026 15:17:01,535,E0,11100000,00000111,0 00000111 1
1776104221.906392,13/04/2026 15:17:01,536,98,10011000,00011001,0 00011001 1
1776104221.915027,13/04/2026 15:17:01,537,1E,00011110,01111000,0 01111000 1
1776104221.915252,13/04/2026 15:17:01,538,18,00011000,00011000,0 00011000 1
1776104221.915358,13/04/2026 15:17:01,539,06,00000110,01100000,0 01100000 1
1776104221.915432,13/04/2026 15:17:01,540,FE,11111110,01111111,0 01111111 1
1776104231.926056,13/04/2026 15:17:11,541,00,00000000,00000000,0 00000000 1
1776104231.926223,13/04/2026 15:17:11,542,18,00011000,00011000,0 00011000 1
1776104231.926282,13/04/2026 15:17:11,543,E0,11100000,00000111,0 00000111 1
1776104231.926330,13/04/2026 15:17:11,544,18,00011000,00011000,0 00011000 1
1776104231.926374,13/04/2026 15:17:11,545,E0,11100000,00000111,0 00000111 1
1776104231.926416,13/04/2026 15:17:11,546,98,10011000,00011001,0 00011001 1
1776104231.926462,13/04/2026 15:17:11,547,E0,11100000,00000111,0 00000111 1
1776104231.926503,13/04/2026 15:17:11,548,98,10011000,00011001,0 00011001 1
1776104231.926544,13/04/2026 15:17:11,549,E0,11100000,00000111,0 00000111 1
1776104231.926587,13/04/2026 15:17:11,550,18,00011000,00011000,0 00011000 1
1776104231.926630,13/04/2026 15:17:11,551,E0,11100000,00000111,0 00000111 1
1776104231.926672,13/04/2026 15:17:11,552,18,00011000,00011000,0 00011000 1
1776104231.926714,13/04/2026 15:17:11,553,E0,11100000,00000111,0 00000111 1
1776104231.926756,13/04/2026 15:17:11,554,18,00011000,00011000,0 00011000 1
1776104231.926797,13/04/2026 15:17:11,555,E0,11100000,00000111,0 00000111 1
1776104231.926839,13/04/2026 15:17:11,556,98,10011000,00011001,0 00011001 1
1776104231.935337,13/04/2026 15:17:11,557,1E,00011110,01111000,0 01111000 1
1776104231.935480,13/04/2026 15:17:11,558,18,00011000,00011000,0 00011000 1
1776104231.935581,13/04/2026 15:17:11,559,06,00000110,01100000,0 01100000 1
1776104231.935666,13/04/2026 15:17:11,560,FE,11111110,01111111,0 01111111 1
1776104241.946501,13/04/2026 15:17:21,561,00,00000000,00000000,0 00000000 1
1776104241.946664,13/04/2026 15:17:21,562,18,00011000,00011000,0 00011000 1
1776104241.946718,13/04/2026 15:17:21,563,E0,11100000,00000111,0 00000111 1
1776104241.946764,13/04/2026 15:17:21,564,18,00011000,00011000,0 00011000 1
1776104241.946807,13/04/2026 15:17:21,565,E0,11100000,00000111,0 00000111 1
1776104241.946849,13/04/2026 15:17:21,566,98,10011000,00011001,0 00011001 1
1776104241.946891,13/04/2026 15:17:21,567,E0,11100000,00000111,0 00000111 1
1776104241.946933,13/04/2026 15:17:21,568,98,10011000,00011001,0 00011001 1
1776104241.946972,13/04/2026 15:17:21,569,E0,11100000,00000111,0 00000111 1
1776104241.947014,13/04/2026 15:17:21,570,18,00011000,00011000,0 00011000 1
1776104241.947057,13/04/2026 15:17:21,571,E0,11100000,00000111,0 00000111 1
1776104241.947099,13/04/2026 15:17:21,572,18,00011000,00011000,0 00011000 1
1776104241.947142,13/04/2026 15:17:21,573,E0,11100000,00000111,0 00000111 1
1776104241.947184,13/04/2026 15:17:21,574,18,00011000,00011000,0 00011000 1
1776104241.947227,13/04/2026 15:17:21,575,E0,11100000,00000111,0 00000111 1
1776104241.947268,13/04/2026 15:17:21,576,98,10011000,00011001,0 00011001 1
1776104241.954168,13/04/2026 15:17:21,577,1E,00011110,01111000,0 01111000 1
1776104241.954297,13/04/2026 15:17:21,578,18,00011000,00011000,0 00011000 1
1776104241.954353,13/04/2026 15:17:21,579,06,00000110,01100000,0 01100000 1
1776104241.954410,13/04/2026 15:17:21,580,FE,11111110,01111111,0 01111111 1
1776104251.966938,13/04/2026 15:17:31,581,00,00000000,00000000,0 00000000 1
1776104251.967103,13/04/2026 15:17:31,582,18,00011000,00011000,0 00011000 1
1776104251.967162,13/04/2026 15:17:31,583,E0,11100000,00000111,0 00000111 1
1776104251.967214,13/04/2026 15:17:31,584,18,00011000,00011000,0 00011000 1
1776104251.967260,13/04/2026 15:17:31,585,E0,11100000,00000111,0 00000111 1
